7.4172368,-3.16274047,3.94085598,5.33651876,2.43979573,-1.2425907,-3.6750996,-1.733402,-2.02929425,8.97489136,6.20878981,4.249125940354776
7.4172368,-3.16274047,3.94085598,4.36157799,2.31395745,-1.2425907,-3.6750996,-1.733402,-2.2968533,8.97489136,5.44548407,4.249125940354776
7.4172368,-3.16274047,3.94085598,4.36157799,2.31395745,-1.2234371,-2.4492683,-1.2401965,-2.2968533,8.97489136,5.44548407,3.005628211912973
7.431602,-2.16435838,4.71657753,4.36157799,2.31395745,-1.2234371,-2.4492683,-1.2401965,-2.2968533,9.06417448,5.44548407,3.005628211912973
7.431602,-2.16435838,4.71657753,3.33043742,2.1795671,-1.2234371,-2.4492683,-1.2401965,-2.54852986,9.06417448,4.72623853,3.005628211912973
7.431602,-2.16435838,4.71657753,3.33043742,2.1795671,-1.1683705,-1.7717092,-0.5793968,-2.54852986,9.06417448,4.72623853,2.1999417553980383
7.34301662,-1.06781399,5.41089582,3.33043742,2.1795671,-1.1683705,-1.7717092,-0.5793968,-2.54852986,9.18356758,4.72623853,2.1999417553980383
7.34301662,-1.06781399,5.41089582,2.40558743,2.06472445,-1.1683705,-1.7717092,-0.5793968,-2.77088475,9.18356758,4.21043231,2.1999417553980383
7.34301662,-1.06781399,5.41089582,2.40558743,2.06472445,-1.0726024,-1.1731589,-0.05267244,-2.77088475,9.18356758,4.21043231,1.5904565516482794
7.14190388,0.09576806,5.77002621,2.40558743,2.06472445,-1.0726024,-1.1731589,-0.05267244,-2.77088475,9.18200223,4.21043231,1.5904565516482794
7.14190388,0.09576806,5.77002621,1.77639616,1.98409033,-1.0726024,-1.1731589,-0.05267244,-2.90405345,9.18200223,3.94026956,1.5904565516482794
7.14190388,0.09576806,5.77002621,1.77639616,1.98409033,-1.0773908,-0.45250413,0.4285621,-2.90405345,9.18200223,3.94026956,1.2446671755881489
7.01979923,1.24737906,6.33984613,1.77639616,1.98409033,-1.0773908,-0.45250413,0.4285621,-2.90405345,9.54081678,3.94026956,1.2446671755881489
7.01979923,1.24737906,6.33984613,1.48073733,1.90834308,-1.0773908,-0.45250413,0.4285621,-2.94681406,9.54081678,3.81025845,1.2446671755881489
7.01979923,1.24737906,6.33984613,1.48073733,1.90834308,-1.1851299,0.35434186,0.60333884,-2.94681406,9.54081678,3.81025845,1.3762662331821724
6.87135887,2.7461493,7.20894146,1.48073733,1.90834308,-1.1851299,0.35434186,0.60333884,-2.94681406,10.33081535,3.81025845,1.3762662331821724
6.87135887,2.7461493,7.20894146,1.30969512,1.80083072,-1.1851299,0.35434186,0.60333884,-2.90771866,10.33081535,3.66239272,1.3762662331821724
6.87135887,2.7461493,7.20894146,1.30969512,1.80083072,-1.2066777,1.1731589,1.0079589,-2.90771866,10.33081535,3.66239272,1.9617221773460105
6.96233845,4.8147397,7.27597904,1.30969512,1.80083072,-1.2066777,1.1731589,1.0079589,-2.90771866,11.16224646,3.66239272,1.9617221773460105
6.96233845,4.8147397,7.27597904,1.2241739,1.58580613,-1.2066777,1.1731589,1.0079589,-2.80631495,11.16224646,3.44801195,1.9617221773460105
6.03578234,6.64151573,8.25041866,1.31946898,-0.53023106,-0.33279404,5.2624555,2.1068976,0.87475902,12.19056224,1.66953487,5.678310210193797
6.03578234,6.64151573,8.25041866,0.6743952,-0.7623598,-0.33279404,5.2624555,2.1068976,1.20706975,12.19056224,1.57892962,5.678310210193797
6.03578234,6.64151573,8.25041866,0.6743952,-0.7623598,-0.2873042,5.118803,1.3455414,1.20706975,12.19056224,1.57892962,5.300487680087861
5.61440277,5.43483782,8.62870312,0.6743952,-0.7623598,-0.2873042,5.118803,1.3455414,1.20706975,11.6410265,1.57892962,5.300487680087861
