7.14908648,3.36145926,1.35272396,6.51426697,0.45937067,-1.5275006,3.430891,-2.1140802,-4.8942523,8.01490536,8.16090688,4.309710724991727
7.14908648,3.36145926,1.35272396,6.45318031,0.31764993,-1.5275006,3.430891,-2.1140802,-4.88447857,8.01490536,8.09954125,4.309710724991727
7.14908648,3.36145926,1.35272396,6.45318031,0.31764993,-1.5011644,4.0677485,-2.3056161,-4.88447857,8.01490536,8.09954125,4.910798172396881
6.42603731,4.07732534,1.25935006,6.45318031,0.31764993,-1.5011644,4.0677485,-2.3056161,-4.88447857,7.713916,8.09954125,4.910798172396881
6.42603731,4.07732534,1.25935006,6.35788536,0.18325958,-1.5011644,4.0677485,-2.3056161,-4.83683109,7.713916,7.99069617,4.910798172396881
6.42603731,4.07732534,1.25935006,6.35788536,0.18325958,-1.8148049,4.175488,-2.5306711,-4.83683109,7.713916,7.99069617,5.2088879025058406
5.77242041,4.78122091,1.22104287,6.35788536,0.18325958,-1.8148049,4.175488,-2.5306711,-4.83683109,7.59419887,7.99069617,5.2088879025058406
5.77242041,4.78122091,1.22104287,6.17829132,0.10140363,-1.8148049,4.175488,-2.5306711,-4.68533659,7.59419887,7.754608,5.2088879025058406
5.77242041,4.78122091,1.22104287,6.17829132,0.10140363,-2.5474305,4.06296,-2.6886885,-4.68533659,7.59419887,7.754608,5.497826237040772
5.38934803,5.82509279,0.533907,6.17829132,0.10140363,-2.5474305,4.06296,-2.6886885,-4.68533659,7.95373088,7.754608,5.497826237040772
5.38934803,5.82509279,0.533907,5.98770094,0.06841691,-2.5474305,4.06296,-2.6886885,-4.35791254,7.95373088,7.40598711,5.497826237040772
5.38934803,5.82509279,0.533907,5.98770094,0.06841691,-3.1842883,4.2185836,-2.7269957,-4.35791254,7.95373088,7.40598711,5.947490628936327
5.52821159,7.14908648,-0.31603462,5.98770094,0.06841691,-3.1842883,4.2185836,-2.7269957,-4.35791254,9.04270085,7.40598711,5.947490628936327
5.52821159,7.14908648,-0.31603462,5.85086727,0.06719518,-3.1842883,4.2185836,-2.7269957,-3.85822487,9.04270085,7.00878464,5.947490628936327
5.52821159,7.14908648,-0.31603462,5.85086727,0.06719518,-3.5194764,4.6016555,-3.3662477,-3.85822487,9.04270085,7.00878464,6.700266463437485
5.36540604,8.76038361,-1.02711248,5.85086727,0.06719518,-3.5194764,4.6016555,-3.3662477,-3.85822487,10.32409138,7.00878464,6.700266463437485
5.94959116,14.38915253,-0.84994161,-1.50517201,-0.6743952,-3.0262709,9.962274,-3.9815574,0.55955255,15.5938368,1.74168044,11.147107682132047
5.94959116,14.38915253,-0.84994161,-1.50517201,-0.6743952,-2.717419,9.998186,-3.490746,0.55955255,15.5938368,1.74168044,10.933133074814373
5.65031624,13.15613842,-0.45968673,-1.50517201,-0.6743952,-2.717419,9.998186,-3.490746,0.55955255,14.32554933,1.74168044,10.933133074814373
5.65031624,13.15613842,-0.45968673,-2.72201562,-0.44104472,-2.717419,9.998186,-3.490746,1.26693451,14.32554933,3.03463549,10.933133074814373
5.65031624,13.15613842,-0.45968673,-2.72201562,-0.44104472,-2.2960393,9.509769,-2.9161377,1.26693451,14.32554933,3.03463549,10.208397059199672
5.30555105,10.87925243,-0.17956513,-2.72201562,-0.44104472,-2.2960393,9.509769,-2.9161377,1.26693451,12.10533969,3.03463549,10.208397059199672
5.30555105,10.87925243,-0.17956513,-3.59555292,-0.28955013,-2.2960393,9.509769,-2.9161377,1.92422557,12.10533969,4.08833513,10.208397059199672
5.30555105,10.87925243,-0.17956513,-3.59555292,-0.28955013,-2.6312277,8.346188,-2.540248,1.92422557,12.10533969,4.08833513,9.112357882029995
4.94881487,9.09078407,0.22505496,-3.59555292,-0.28955013,-2.6312277,8.346188,-2.540248,1.92422557,10.35295964,4.08833513,9.112357882029995
4.94881487,9.09078407,0.22505496,-4.22474384,-0.25167647,-2.6312277,8.346188,-2.540248,2.56074715,10.35295964,4.946638,9.112357882029995
4.94881487,9.09078407,0.22505496,-4.22474384,-0.25167647,-3.052607,6.2464724,-2.3630772,2.56074715,10.35295964,4.946638,7.343089300097796
4.71657753,8.06606579,0.36631286,-4.22474384,-0.25167647,-3.052607,6.2464724,-2.3630772,2.56074715,9.351027,4.946638,7.343089300097796
4.71657753,8.06606579,0.36631286,-4.74397945,-0.28221974,-3.052607,6.2464724,-2.3630772,3.16550374,9.351027,5.71011409,7.343089300097796
4.71657753,8.06606579,0.36631286,-4.74397945,-0.28221974,-3.4955344,4.675876,-2.0805612,3.16550374,9.351027,5.71011409,6.197686125362652
4.62080908,6.34942293,0.82839382,-4.74397945,-0.28221974,-3.4955344,4.675876,-2.0805612,3.16550374,7.89640959,5.71011409,6.197686125362652
4.62080908,6.34942293,0.82839382,-5.07384682,-0.34330627,-3.4955344,4.675876,-2.0805612,3.7751472,7.89640959,6.33352328,6.197686125362652
4.62080908,6.34942293,0.82839382,-5.07384682,-0.34330627,-3.8642416,4.0342298,-2.1284454,3.7751472,7.89640959,6.33352328,5.9780977432440965
4.43406153,4.57292509,0.99598789,-5.07384682,-0.34330627,-3.8642416,4.0342298,-2.1284454,3.7751472,6.44705649,6.33352328,5.9780977432440965
4.43406153,4.57292509,0.99598789,-5.23633671,-0.37140608,-3.8642416,4.0342298,-2.1284454,4.41289043,6.44705649,6.85789812,5.9780977432440965
4.43406153,4.57292509,0.99598789,-5.23633671,-0.37140608,-4.074931,2.6743233,-1.8100165,4.41289043,6.44705649,6.85789812,5.199348885485886
4.45800352,2.54264212,1.61369193,8.91008091,0.35796702,-3.9600096,-0.36152446,0.6967127,-6.72562647,5.37985371,11.16923156,4.037051438694744
4.45800352,2.54264212,1.61369193,8.57288265,-0.17837265,-3.9600096,-0.36152446,0.6967127,-6.85390806,5.37985371,10.97734893,4.037051438694744
4.45800352,2.54264212,1.61369193,8.57288265,-0.17837265,-4.6495395,1.4867992,-0.25857377,-6.85390806,5.37985371,10.97734893,4.8883176722205315
3.78762698,3.7301662,0.5291186,8.57288265,-0.17837265,-4.6495395,1.4867992,-0.25857377,-6.85390806,5.34230517,10.97734893,4.8883176722205315
3.78762698,3.7301662,0.5291186,8.30165863,-0.72815138,-4.6495395,1.4867992,-0.25857377,-6.99562883,5.34230517,10.88055896,4.8883176722205315
3.78762698,3.7301662,0.5291186,8.30165863,-0.72815138,-5.0278234,2.5617957,-0.8595184,-6.99562883,5.34230517,10.88055896,5.707939890070015
3.22977805,5.17626429,-0.82839382,8.30165863,-0.72815138,-5.0278234,2.5617957,-0.8595184,-6.99562883,6.15722458,10.88055896,5.707939890070015
3.22977805,5.17626429,-0.82839382,7.91559172,-1.24616516,-5.0278234,2.5617957,-0.8595184,-7.08725834,6.15722458,10.6976049,5.707939890070015
3.22977805,5.17626429,-0.82839382,7.91559172,-1.24616516,-5.6766524,2.8921957,-1.8914193,-7.08725834,6.15722458,10.6976049,6.645799104736145
3.01429987,6.99585724,-1.9393034,7.91559172,-1.24616516,-5.6766524,2.8921957,-1.8914193,-7.08725834,7.86059285,10.6976049,6.645799104736145
3.01429987,6.99585724,-1.9393034,7.21431875,-1.61512768,-5.6766524,2.8921957,-1.8914193,-6.89911222,7.86059285,10.11201177,6.645799104736145
3.01429987,6.99585724,-1.9393034,7.21431875,-1.61512768,-6.1507044,3.3997664,-3.0550013,-6.89911222,7.86059285,10.11201177,7.663067857635332
2.53306532,8.75559521,-3.06218386,7.21431875,-1.61512768,-6.1507044,3.3997664,-3.0550013,-6.89911222,9.61529185,10.11201177,7.663067857635332
2.53306532,8.75559521,-3.06218386,6.32123375,-1.77150917,-6.1507044,3.3997664,-3.0550013,-6.37132454,9.61529185,9.14822481,7.663067857635332
2.53306532,8.75559521,-3.06218386,6.32123375,-1.77150917,-6.253655,4.474763,-3.9073372,-6.37132454,9.61529185,9.14822481,8.625484762304914
2.56418991,10.87685871,-4.27604437,6.32123375,-1.77150917,-6.253655,4.474763,-3.9073372,-6.37132454,11.9651862,9.14822481,8.625484762304914
2.56418991,10.87685871,-4.27604437,5.38294458,-1.72997034,-6.253655,4.474763,-3.9073372,-5.51611328,11.9651862,7.89913891,8.625484762304914
2.56418991,10.87685871,-4.27604437,5.38294458,-1.72997034,-6.543353,5.398925,-4.6351743,-5.51611328,11.9651862,7.89913891,9.66688674743012
