DATE,TIME,ax,ay,az,gx,gy,gz,ma,mg,timePeriod,label
19/08/2022, 06:31:29,-1.1061212,-0.9528923,9.600749,0.8002335,-0.034208454,0.014660766,9.711121947375227,0.801098485971471,33685,breaststroke
19/08/2022, 06:31:29,-1.1061212,-0.9528923,9.600749,0.8698721,-0.043982297,0.043982297,9.711121947375227,0.8720930818783995,33687,breaststroke
19/08/2022, 06:31:29,-0.878672,-1.0941502,9.667787,0.8698721,-0.043982297,0.043982297,9.769100615063087,0.8720930818783995,33697,breaststroke
19/08/2022, 06:31:29,-0.878672,-1.0941502,9.667787,0.9737192,-0.06841691,0.103847094,9.769100615063087,0.9816283069675411,33698,breaststroke
19/08/2022, 06:31:29,-0.17717093,-1.4413095,9.205706,0.9737192,-0.06841691,0.103847094,9.319537480791645,0.9816283069675411,33704,breaststroke
19/08/2022, 06:31:29,-0.17717093,-1.4413095,9.205706,0.94806284,-0.12095132,0.23701571,9.319537480791645,0.9846973193453965,33706,breaststroke
19/08/2022, 06:31:29,-0.01436521,-2.9137435,9.763555,0.94806284,-0.12095132,0.23701571,10.18906793678923,0.9846973193453965,33715,breaststroke
19/08/2022, 06:31:29,-0.01436521,-2.9137435,9.763555,0.45081854,-0.14294247,0.49235737,10.18906793678923,0.6827046861250589,33717,breaststroke
19/08/2022, 06:31:29,0.15562311,-3.5482068,10.230424,0.45081854,-0.14294247,0.49235737,10.829384277217724,0.6827046861250589,33724,breaststroke
19/08/2022, 06:31:29,0.15562311,-3.5482068,10.230424,0.36896262,-0.17470746,0.47891834,10.829384277217724,0.6293003158236222,33726,breaststroke
19/08/2022, 06:31:29,0.3854665,-3.4093432,10.455479,0.36896262,-0.17470746,0.47891834,11.004055613255556,0.6293003158236222,33737,breaststroke
19/08/2022, 06:31:29,0.3854665,-3.4093432,10.455479,0.5815437,-0.19058995,0.6084218,11.004055613255556,0.8629569369531993,33739,breaststroke
19/08/2022, 06:31:29,0.61770403,-2.7964275,10.647015,0.5815437,-0.19058995,0.6084218,11.025447167580463,0.8629569369531993,33747,breaststroke
19/08/2022, 06:31:29,0.61770403,-2.7964275,10.647015,0.7318166,-0.1966986,0.79412484,11.025447167580463,1.0976703179693819,33749,breaststroke
19/08/2022, 06:31:29,0.5386954,-2.731784,10.486604,0.7318166,-0.1966986,0.79412484,10.849962905966686,1.0976703179693819,33756,breaststroke
19/08/2022, 06:31:29,0.5386954,-2.731784,10.486604,0.8173377,-0.18936823,0.96761054,10.849962905966686,1.2806917597033973,33757,breaststroke
19/08/2022, 06:31:29,0.24420857,-2.2457612,10.455479,0.8173377,-0.18936823,0.96761054,10.696733855686112,1.2806917597033973,33764,breaststroke
19/08/2022, 06:31:29,0.24420857,-2.2457612,10.455479,0.93218035,-0.16982053,1.1398746,10.696733855686112,1.4822662585893538,33766,breaststroke
19/08/2022, 06:31:30,-7.0365586,-3.4141316,0.92176765,7.4953165,-1.3524556,1.6652187,7.875221126768637,7.796272126149477,34669,breaststroke
19/08/2022, 06:31:30,-7.0365586,-3.4141316,0.92176765,7.91437,-1.491733,2.2626448,7.875221126768637,8.365529391505966,34671,breaststroke
19/08/2022, 06:31:30,-7.5920134,0.581791,2.0733786,7.91437,-1.491733,2.2626448,7.89151736095085,8.365529391505966,34679,breaststroke
19/08/2022, 06:31:30,-7.5920134,0.581791,2.0733786,7.4183474,-1.6481144,2.6914723,7.89151736095085,8.061772872597537,34681,breaststroke
19/08/2022, 06:31:30,-7.3286514,3.6463692,3.904943,7.4183474,-1.6481144,2.6914723,9.06938366078217,8.061772872597537,34688,breaststroke
19/08/2022, 06:31:30,-7.3286514,3.6463692,3.904943,6.62911,-1.8570304,2.933375,9.06938366078217,7.483204367207769,34690,breaststroke
19/08/2022, 06:31:30,-7.103596,5.363012,4.537012,6.62911,-1.8570304,2.933375,9.990368055429421,7.483204367207769,34699,breaststroke
19/08/2022, 06:31:30,-7.103596,5.363012,4.537012,5.946162,-1.8802432,3.0030136,9.990368055429421,6.921723077599095,34701,breaststroke
19/08/2022, 06:31:30,-7.144298,3.383007,5.195418,5.946162,-1.8802432,3.0030136,9.45928637178562,6.921723077599095,34709,breaststroke
19/08/2022, 06:31:30,-7.144298,3.383007,5.195418,5.453805,-1.6872098,3.0983086,9.45928637178562,6.495396959475078,34711,breaststroke
19/08/2022, 06:31:30,-5.841852,1.8938135,4.1180267,5.453805,-1.6872098,3.0983086,7.3940456248866955,6.495396959475078,34720,breaststroke
19/08/2022, 06:31:30,-5.841852,1.8938135,4.1180267,5.087286,-1.409877,3.2791247,7.3940456248866955,6.214570848627866,34721,breaststroke
19/08/2022, 06:31:30,-4.4556093,4.9296613,3.8043866,5.087286,-1.409877,3.2791247,7.656851325756809,6.214570848627866,34728,breaststroke
19/08/2022, 06:31:30,-4.4556093,4.9296613,3.8043866,4.522846,-1.2840388,3.0628784,7.656851325756809,5.61124918822165,34730,breaststroke
19/08/2022, 06:31:30,-4.5777135,8.76996,3.560178,4.522846,-1.2840388,3.0628784,10.51392096018776,5.61124918822165,34739,breaststroke
19/08/2022, 06:31:30,-4.5777135,8.76996,3.560178,3.8374555,-1.1924089,2.5033257,10.51392096018776,4.734400003655411,34740,breaststroke
19/08/2022, 06:31:30,-5.422867,11.326968,4.292804,3.8374555,-1.1924089,2.5033257,13.271618483329716,4.734400003655411,34750,breaststroke
19/08/2022, 06:31:30,-5.422867,11.326968,4.292804,2.801428,-1.1313224,2.0280726,13.271618483329716,3.6388141027645284,34752,breaststroke
19/08/2022, 06:31:30,-6.4667387,12.287044,4.793192,2.801428,-1.1313224,2.0280726,14.68893589871708,3.6388141027645284,34761,breaststroke
19/08/2022, 06:31:30,-6.4667387,12.287044,4.793192,1.5699236,-1.097114,1.5662584,14.68893589871708,2.4741634466495093,34762,breaststroke
19/08/2022, 06:31:31,-6.7133417,7.7787614,5.3223104,-0.5900958,-0.71837753,0.42271876,11.571736005040814,1.0212592735420645,35675,breaststroke
19/08/2022, 06:31:31,-6.7133417,7.7787614,5.3223104,-0.5900958,-0.71837753,0.42271876,11.571736005040814,1.0212592735420645,35677,breaststroke
19/08/2022, 06:31:31,-6.576872,6.349423,5.7029886,-0.5900958,-0.71837753,0.42271876,10.774715515374945,1.0212592735420645,35683,breaststroke
19/08/2022, 06:31:31,-6.576872,6.349423,5.7029886,-1.210735,-0.77824235,0.19181168,10.774715515374945,1.452009651234692,35685,breaststroke
19/08/2022, 06:31:31,-6.172252,5.00867,6.4739213,-1.210735,-0.77824235,0.19181168,10.251591468403962,1.452009651234692,35693,breaststroke
19/08/2022, 06:31:31,-6.172252,5.00867,6.4739213,-1.6872098,-0.8405506,0.03176499,10.251591468403962,1.8852616232293606,35695,breaststroke
19/08/2022, 06:31:31,-5.899313,4.132392,7.0700774,-1.6872098,-0.8405506,0.03176499,10.092797002235812,1.8852616232293606,35705,breaststroke
19/08/2022, 06:31:31,-5.899313,4.132392,7.0700774,-2.0231857,-0.9016371,-0.11362094,10.092797002235812,2.217913351443405,35708,breaststroke
19/08/2022, 06:31:31,-5.6982,3.4261026,7.338228,-2.0231857,-0.9016371,-0.11362094,9.902386510029512,2.217913351443405,35714,breaststroke
19/08/2022, 06:31:31,-5.6982,3.4261026,7.338228,-2.1661282,-0.93584555,-0.22724187,9.902386510029512,2.3705604757600933,35716,breaststroke
19/08/2022, 06:31:31,-5.6790466,2.6168625,7.57286,-2.1661282,-0.93584555,-0.22724187,9.8207812913112,2.3705604757600933,35725,breaststroke
19/08/2022, 06:31:31,-5.6790466,2.6168625,7.57286,-2.1038198,-0.9370673,-0.24923302,9.8207812913112,2.316521123911864,35727,breaststroke
19/08/2022, 06:31:31,-5.5760956,1.9632454,7.371747,-2.1038198,-0.9370673,-0.24923302,9.449329525364982,2.316521123911864,35733,breaststroke
19/08/2022, 06:31:31,-5.5760956,1.9632454,7.371747,-1.8680259,-0.9297369,-0.21135938,9.449329525364982,2.0972849766565935,35735,breaststroke
19/08/2022, 06:31:31,-5.291186,1.5179238,7.038953,-1.8680259,-0.9297369,-0.21135938,8.935748285845937,2.0972849766565935,35744,breaststroke
19/08/2022, 06:31:31,-5.291186,1.5179238,7.038953,-1.5271631,-0.93462384,-0.14782938,8.935748285845937,1.7965529562504696,35746,breaststroke
19/08/2022, 06:31:31,-4.9775453,1.2593501,6.8330517,-1.5271631,-0.93462384,-0.14782938,8.547076382518792,1.7965529562504696,35754,breaststroke
19/08/2022, 06:31:31,-4.9775453,1.2593501,6.8330517,-1.1716396,-0.9663888,-0.04886922,8.547076382518792,1.519550860445918,35755,breaststroke
19/08/2022, 06:31:31,-4.7165775,1.1420342,6.849811,-1.1716396,-0.9663888,-0.04886922,8.394656481367168,1.519550860445918,35765,breaststroke
19/08/2022, 06:31:31,-4.7165775,1.1420342,6.849811,-0.8356637,-1.0005972,0.06352998,8.394656481367168,1.305206754640584,35767,breaststroke
19/08/2022, 06:31:32,-4.996699,-0.80684596,6.8426285,0.05375614,0.13194689,-0.20891592,8.511143540721992,0.2528746053559619,36669,breaststroke
19/08/2022, 06:31:32,-4.996699,-0.80684596,6.8426285,0.06841691,-0.009773844,-0.057421334,8.511143540721992,0.08985327476599203,36671,breaststroke
19/08/2022, 06:31:32,-4.996699,-0.80684596,6.8426285,0.06841691,-0.009773844,-0.057421334,8.511143540721992,0.08985327476599203,36679,breaststroke
19/08/2022, 06:31:32,-4.996699,-0.80684596,6.8426285,0.06841691,-0.009773844,-0.057421334,8.511143540721992,0.08985327476599203,36681,breaststroke
19/08/2022, 06:31:32,-4.76925,-0.7661445,7.441179,0.06841691,-0.009773844,-0.057421334,8.871519829900418,0.08985327476599203,36689,breaststroke
19/08/2022, 06:31:32,-4.76925,-0.7661445,7.441179,0.039095376,-0.1563815,0.11728613,8.871519829900418,0.1993480857104307,36691,breaststroke
19/08/2022, 06:31:32,-4.7261543,0.045489833,8.003817,0.039095376,-0.1563815,0.11728613,9.295143048469718,0.1993480857104307,36698,breaststroke
19/08/2022, 06:31:32,-4.7261543,0.045489833,8.003817,0.017104227,-0.2846632,0.28588495,9.295143048469718,0.4038018015288777,36700,breaststroke
19/08/2022, 06:31:32,-4.8961425,1.0726024,8.331821,0.017104227,-0.2846632,0.28588495,9.723267744781525,0.4038018015288777,36708,breaststroke
19/08/2022, 06:31:32,-4.8961425,1.0726024,8.331821,0.017104227,-0.38973203,0.45081854,9.723267744781525,0.5961719273387043,36710,breaststroke
19/08/2022, 06:31:32,-4.855441,2.3127987,8.554482,0.017104227,-0.38973203,0.45081854,10.104628463008877,0.5961719273387043,36719,breaststroke
19/08/2022, 06:31:32,-4.855441,2.3127987,8.554482,0.057421334,-0.47647488,0.6059783,10.104628463008877,0.773004032536728,36720,breaststroke
19/08/2022, 06:31:32,-4.9823337,3.5984852,8.971074,0.057421334,-0.47647488,0.6059783,10.874415627813176,0.773004032536728,36730,breaststroke
19/08/2022, 06:31:32,-4.9823337,3.5984852,8.971074,0.23579398,-0.516792,0.70249504,10.874415627813176,0.9034224093755074,36732,breaststroke
19/08/2022, 06:31:32,-5.0517654,4.745308,9.52174,0.23579398,-0.516792,0.70249504,11.77717339680584,0.9034224093755074,36739,breaststroke
19/08/2022, 06:31:32,-5.0517654,4.745308,9.52174,0.5925393,-0.48991394,0.7476991,11.77717339680584,1.0724609179512925,36741,breaststroke
19/08/2022, 06:31:32,-5.2121773,6.646304,9.792285,0.5925393,-0.48991394,0.7476991,12.93170504629993,1.0724609179512925,36750,breaststroke
19/08/2022, 06:31:32,-5.2121773,6.646304,9.792285,1.0958922,-0.39706242,0.7318166,12.93170504629993,1.3762971268405424,36753,breaststroke
19/08/2022, 06:31:32,-5.475539,8.693346,9.835381,1.0958922,-0.39706242,0.7318166,14.222886674078309,1.3762971268405424,36759,breaststroke
19/08/2022, 06:31:32,-5.475539,8.693346,9.835381,1.6346754,-0.24678956,0.6267477,14.222886674078309,1.7680162358485267,36760,breaststroke
19/08/2022, 06:31:33,-8.1402855,-9.821015,3.2920272,-5.617517,0.30665436,-2.6413813,13.173990810230446,6.215096866703721,37674,breaststroke
19/08/2022, 06:31:33,-8.1402855,-9.821015,3.2920272,-5.077512,-0.07819075,-2.0769417,13.173990810230446,5.486431143184109,37676,breaststroke
19/08/2022, 06:31:33,-7.326257,-7.9272017,4.3119574,-5.077512,-0.07819075,-2.0769417,11.623577280839848,5.486431143184109,37683,breaststroke
19/08/2022, 06:31:33,-7.326257,-7.9272017,4.3119574,-4.4409904,-0.45570546,-1.269378,11.623577280839848,4.641269653983061,37685,breaststroke
19/08/2022, 06:31:33,-5.118803,-5.5282116,4.4125137,-4.4409904,-0.45570546,-1.269378,8.731182352267293,4.641269653983061,37693,breaststroke
19/08/2022, 06:31:33,-5.118803,-5.5282116,4.4125137,-3.980398,-0.6096435,-0.8185594,8.731182352267293,4.109169317894377,37694,breaststroke
19/08/2022, 06:31:33,-5.118803,-5.5282116,4.4125137,-3.980398,-0.6096435,-0.8185594,8.731182352267293,4.109169317894377,37703,breaststroke
19/08/2022, 06:31:33,-5.118803,-5.5282116,4.4125137,-3.6346483,-0.7098254,-0.6927212,8.731182352267293,3.7675433866493293,37705,breaststroke
19/08/2022, 06:31:33,-3.821146,-6.3470287,4.4460325,-3.6346483,-0.7098254,-0.6927212,8.640204614136676,3.7675433866493293,37717,breaststroke
19/08/2022, 06:31:33,-3.821146,-6.3470287,4.4460325,-3.6346483,-0.7098254,-0.6927212,8.640204614136676,3.7675433866493293,37719,breaststroke
19/08/2022, 06:31:33,-4.074931,-8.195353,4.1683054,-3.6346483,-0.7098254,-0.6927212,10.057019300305818,3.7675433866493293,37723,breaststroke
19/08/2022, 06:31:33,-4.074931,-8.195353,4.1683054,-3.5271358,-0.86498517,-0.52412236,10.057019300305818,3.669276615848588,37725,breaststroke
19/08/2022, 06:31:33,-4.9416323,-8.688558,3.845088,-3.5271358,-0.86498517,-0.52412236,10.709596858257827,3.669276615848588,37734,breaststroke
19/08/2022, 06:31:33,-4.9416323,-8.688558,3.845088,-3.136182,-1.070236,-0.17959438,10.709596858257827,3.318628804717238,37736,breaststroke
19/08/2022, 06:31:33,-5.449203,-7.007828,4.0916905,-3.136182,-1.070236,-0.17959438,9.77473281218434,3.318628804717238,37743,breaststroke
19/08/2022, 06:31:33,-5.449203,-7.007828,4.0916905,-2.1514673,-1.282817,0.13316862,9.77473281218434,2.5084188239848677,37745,breaststroke
19/08/2022, 06:31:33,-5.947197,-5.068525,4.596867,-2.1514673,-1.282817,0.13316862,9.065885654874412,2.5084188239848677,37753,breaststroke
19/08/2022, 06:31:33,-5.947197,-5.068525,4.596867,-0.8405506,-1.4477507,0.39095375,9.065885654874412,1.719113783692199,37757,breaststroke
19/08/2022, 06:31:33,-6.397307,-3.122039,5.3366756,-0.8405506,-1.4477507,0.39095375,8.896784293244329,1.719113783692199,37767,breaststroke
19/08/2022, 06:31:33,-6.397307,-3.122039,5.3366756,0.3640757,-1.5357152,0.6450737,8.896784293244329,1.7050197788739838,37768,breaststroke
19/08/2022, 06:31:34,-6.7444663,-5.5976434,9.157822,-6.5350366,0.09285152,-1.9071213,12.676242919896179,6.808262329803654,38668,breaststroke
19/08/2022, 06:31:34,-8.1402855,-9.595961,8.1163435,-6.5350366,0.09285152,-1.9071213,14.974035522726476,6.808262329803654,38679,breaststroke
19/08/2022, 06:31:34,-8.1402855,-9.595961,8.1163435,-6.107431,0.0842994,-1.5308284,14.974035522726476,6.296924207211877,38680,breaststroke
19/08/2022, 06:31:34,-8.973468,-8.408437,5.6359506,-6.107431,0.0842994,-1.5308284,13.527337972305881,6.296924207211877,38688,breaststroke
19/08/2022, 06:31:34,-8.973468,-8.408437,5.6359506,-6.0988784,0.11728613,-0.91629785,13.527337972305881,6.1684418883752645,38693,breaststroke
19/08/2022, 06:31:34,-7.797915,-3.0885203,2.9735985,-6.0988784,0.11728613,-0.91629785,8.89880461398639,6.1684418883752645,38699,breaststroke
19/08/2022, 06:31:34,-7.797915,-3.0885203,2.9735985,-6.257704,0.13072516,-0.064751714,8.89880461398639,6.259404002330366,38703,breaststroke
19/08/2022, 06:31:34,-5.8801594,0.59855044,2.4779987,-6.257704,0.13072516,-0.064751714,6.40897922156905,6.259404002330366,38707,breaststroke
19/08/2022, 06:31:34,-5.8801594,0.59855044,2.4779987,-6.0255747,-0.012217305,0.2883284,6.40897922156905,6.032481480142984,38709,breaststroke
19/08/2022, 06:31:34,-4.663905,-0.32321724,4.027047,-6.0255747,-0.012217305,0.2883284,6.170380003123483,6.032481480142984,38718,breaststroke
19/08/2022, 06:31:34,-4.663905,-0.32321724,4.027047,-5.539326,-0.2003638,0.4361578,6.170380003123483,5.560082186647608,38721,breaststroke
19/08/2022, 06:31:34,-3.976769,-2.4229321,6.1746464,-5.539326,-0.2003638,0.4361578,7.733792699983598,5.560082186647608,38728,breaststroke
19/08/2022, 06:31:34,-3.976769,-2.4229321,6.1746464,-4.8795915,-0.39461896,0.87964594,7.733792699983598,4.973923398448014,38729,breaststroke
19/08/2022, 06:31:34,-3.976769,-2.4229321,6.1746464,-4.8795915,-0.39461896,0.87964594,7.733792699983598,4.973923398448014,38740,breaststroke
19/08/2022, 06:31:34,-3.976769,-2.4229321,6.1746464,-4.8795915,-0.39461896,0.87964594,7.733792699983598,4.973923398448014,38742,breaststroke
19/08/2022, 06:31:34,-3.8139634,-2.27928,7.57286,-4.8795915,-0.39461896,0.87964594,8.780070557934613,4.973923398448014,38748,breaststroke
19/08/2022, 06:31:34,-3.8139634,-2.27928,7.57286,-3.5589008,-0.548557,1.2034045,8.780070557934613,3.7966922979062807,38749,breaststroke
19/08/2022, 06:31:34,-4.307169,-0.5746084,7.8888946,-3.5589008,-0.548557,1.2034045,9.006471928461584,3.7966922979062807,38758,breaststroke
19/08/2022, 06:31:34,-4.307169,-0.5746084,7.8888946,-1.500285,-0.6609562,1.0714576,9.006471928461584,1.9585044584988893,38761,breaststroke
19/08/2022, 06:31:34,-5.068525,0.533907,8.020576,-1.500285,-0.6609562,1.0714576,9.502874956302595,1.9585044584988893,38768,breaststroke
19/08/2022, 06:31:35,-8.532935,-7.967903,5.734113,-5.8239894,-0.22724187,-1.4074335,13.00686422350951,5.995945328641073,39678,breaststroke
19/08/2022, 06:31:35,-8.532935,-7.967903,5.734113,-5.246111,-0.10262536,-0.9773844,13.00686422350951,5.337367511446283,39686,breaststroke
19/08/2022, 06:31:35,-6.919243,-4.1826706,4.1659107,-5.246111,-0.10262536,-0.9773844,9.095354152856142,5.337367511446283,39688,breaststroke
19/08/2022, 06:31:35,-6.919243,-4.1826706,4.1659107,-4.831944,-0.030543262,-0.22724187,9.095354152856142,4.837380951604329,39691,breaststroke
19/08/2022, 06:31:35,-4.43885,-2.135628,4.972757,-4.831944,-0.030543262,-0.22724187,6.999471863702251,4.837380951604329,39696,breaststroke
19/08/2022, 06:31:35,-4.43885,-2.135628,4.972757,-4.4580946,-0.042760566,0.39584067,6.999471863702251,4.475837993076806,39698,breaststroke
19/08/2022, 06:31:35,-3.3638535,-1.9728222,6.6774287,-4.4580946,-0.042760566,0.39584067,7.732760942713777,4.475837993076806,39700,breaststroke
19/08/2022, 06:31:35,-3.3638535,-1.9728222,6.6774287,-4.120897,-0.14172074,0.6743952,7.732760942713777,4.17811970024133,39702,breaststroke
19/08/2022, 06:31:35,-3.691859,-1.7286136,8.959103,-4.120897,-0.14172074,0.6743952,9.842938987044384,4.17811970024133,39704,breaststroke
19/08/2022, 06:31:35,-3.691859,-1.7286136,8.959103,-3.7116172,-0.21624629,1.0250319,9.842938987044384,3.8566248685507456,39705,breaststroke
19/08/2022, 06:31:35,-4.2521024,-0.7517793,10.266336,-3.7116172,-0.21624629,1.0250319,11.137468773070594,3.8566248685507456,39713,breaststroke
19/08/2022, 06:31:35,-4.2521024,-0.7517793,10.266336,-2.5961773,-0.2724459,1.2889256,11.137468773070594,2.911304323722435,39718,breaststroke
19/08/2022, 06:31:35,-4.465186,1.1827357,10.82658,-2.5961773,-0.2724459,1.2889256,11.770793783668347,2.911304323722435,39723,breaststroke
19/08/2022, 06:31:35,-4.465186,1.1827357,10.82658,-0.8772025,-0.31642818,1.2840388,11.770793783668347,1.5869362416154056,39726,breaststroke
19/08/2022, 06:31:35,-4.721366,3.107674,10.85531,-0.8772025,-0.31642818,1.2840388,12.238737596180849,1.5869362416154056,39746,breaststroke
19/08/2022, 06:31:35,-4.721366,3.107674,10.85531,0.7134906,-0.3213151,1.2290609,12.238737596180849,1.457018500498436,39754,breaststroke
19/08/2022, 06:31:35,-5.329493,3.845088,10.649409,0.7134906,-0.3213151,1.2290609,12.513916901029608,1.457018500498436,39756,breaststroke
19/08/2022, 06:31:35,-5.329493,3.845088,10.649409,1.8985692,-0.2724459,1.1887437,12.513916901029608,2.2565246459406625,39759,breaststroke
19/08/2022, 06:31:35,-5.961562,3.976769,9.818622,1.8985692,-0.2724459,1.1887437,12.155667222018138,2.2565246459406625,39761,breaststroke
19/08/2022, 06:31:35,-5.961562,3.976769,9.818622,2.8576276,-0.17348573,1.1398746,12.155667222018138,3.0814683225247914,39763,breaststroke
19/08/2022, 06:31:36,-4.8219223,-9.821015,3.335123,-4.6340237,0.057421334,-0.07086037,11.437933519214953,4.634921115010776,40668,breaststroke
19/08/2022, 06:31:36,-3.5338416,-8.844181,5.303157,-4.6340237,0.057421334,-0.07086037,10.900965451045002,4.634921115010776,40671,breaststroke
19/08/2022, 06:31:36,-3.5338416,-8.844181,5.303157,-3.8142426,-0.09040806,0.59498274,10.900965451045002,3.86142780637432,40673,breaststroke
19/08/2022, 06:31:36,-3.1890767,-6.2871737,6.8665705,-3.8142426,-0.09040806,0.59498274,9.841166280022792,3.86142780637432,40684,breaststroke
19/08/2022, 06:31:36,-3.1890767,-6.2871737,6.8665705,-3.0274482,-0.21624629,1.1643091,9.841166280022792,3.2508184674194616,40690,breaststroke
19/08/2022, 06:31:36,-3.715801,-4.1395745,7.1251445,-3.0274482,-0.21624629,1.1643091,9.03941028116636,3.2508184674194616,40692,breaststroke
19/08/2022, 06:31:36,-3.715801,-4.1395745,7.1251445,-1.4538593,-0.4129449,1.2901474,9.03941028116636,1.9871363378648734,40693,breaststroke
19/08/2022, 06:31:36,-4.9943047,-2.56419,7.491457,-1.4538593,-0.4129449,1.2901474,9.36162788573981,1.9871363378648734,40697,breaststroke
19/08/2022, 06:31:36,-4.9943047,-2.56419,7.491457,0.23701571,-0.60231316,1.3744467,9.36162788573981,1.5192305479947894,40699,breaststroke
19/08/2022, 06:31:36,-6.093243,-0.44532153,7.6734166,0.23701571,-0.60231316,1.3744467,9.808529224628222,1.5192305479947894,40718,breaststroke
19/08/2022, 06:31:36,-6.093243,-0.44532153,7.6734166,1.3866642,-0.752586,1.5564847,9.808529224628222,2.216273400993731,40723,breaststroke
19/08/2022, 06:31:36,-6.71813,1.3120226,7.539341,1.3866642,-0.752586,1.5564847,10.183139875258957,2.216273400993731,40725,breaststroke
19/08/2022, 06:31:36,-6.71813,1.3120226,7.539341,2.07572,-0.84421575,1.6786577,10.183139875258957,2.799858131985941,40727,breaststroke
19/08/2022, 06:31:36,-6.8522053,1.2425907,7.2424603,2.07572,-0.84421575,1.6786577,10.047386685060484,2.799858131985941,40730,breaststroke
19/08/2022, 06:31:36,-6.8522053,1.2425907,7.2424603,2.5925121,-0.84665924,1.8216002,10.047386685060484,3.2796613096520812,40732,breaststroke
19/08/2022, 06:31:36,-6.3542113,0.92895025,7.0485296,2.5925121,-0.84665924,1.8216002,9.535235711425965,3.2796613096520812,40752,breaststroke
19/08/2022, 06:31:36,-6.3542113,0.92895025,7.0485296,3.1483996,-0.7806858,1.9682078,9.535235711425965,3.794170840196297,40757,breaststroke
19/08/2022, 06:31:36,-5.889736,1.8938135,6.5098343,3.1483996,-0.7806858,1.9682078,8.980727377725804,3.794170840196297,40760,breaststroke
19/08/2022, 06:31:36,-5.889736,1.8938135,6.5098343,3.8814378,-0.6609562,2.025629,8.980727377725804,4.42782060994699,40762,breaststroke
19/08/2022, 06:31:36,-5.389348,4.132392,5.389348,3.8814378,-0.6609562,2.025629,8.669879320897092,4.42782060994699,40764,breaststroke
